Wavelength (nm),Schwarzes_Silizium,Wavelength (nm),Si_Waver,Wavelength (nm),Si_Waver_Matt,Wavelength (nm),Si_amorph,Wavelength (nm),Pyramide,Wavelength (nm),AR_Glanzend,Wavelength (nm),AR_Matt,
483,8.095665932,483,43.33981705,483,37.03229904,483,44.17111588,483,18.72797966,483,22.44641876,483,22.47316551,
482,8.106142998,482,43.4188385,482,37.12894058,482,44.2564888,482,18.73292351,482,22.67284966,482,22.56067085,
481,8.098658562,481,43.48567581,481,37.12976456,481,44.29849243,481,18.74635315,481,22.83778,481,22.61468697,
480,8.123305321,480,43.53063583,480,37.20233917,480,44.32123184,480,18.75569916,480,23.05645561,480,22.69081879,
479,8.119659424,479,43.59170914,479,37.2669487,479,44.36431122,479,18.74435997,479,23.23944283,479,22.74031258,
478,8.123532295,478,43.66044235,478,37.31342697,478,44.39138412,478,18.75711632,478,23.43233299,478,22.82050133,
477,8.12668705,477,43.69316864,477,37.39517212,477,44.47080994,477,18.77068329,477,23.64318466,477,22.8713913,
476,8.133079529,476,43.78960419,476,37.41951752,476,44.45198059,476,18.7874527,476,23.82661819,476,22.95267105,
475,8.155686378,475,43.85680008,475,37.49059296,475,44.54029083,475,18.78669357,475,24.01968193,475,23.02704048,
474,8.157489777,474,43.93004608,474,37.57281113,474,44.59742737,474,18.80737686,474,24.24495316,474,23.10077286,
473,8.145801544,473,43.96293259,473,37.60518265,473,44.58712769,473,18.8047905,473,24.45137405,473,23.1553421,
472,8.164700508,472,44.10002518,472,37.67973709,472,44.62478256,472,18.8073597,472,24.64882469,472,23.21138954,
471,8.177088737,471,44.17027664,471,37.74398422,471,44.69282913,471,18.82753181,471,24.86343002,471,23.28173447,
470,8.168290138,470,44.18841171,470,37.78368378,470,44.70796585,470,18.81510544,470,25.04820442,470,23.33589935,
469,8.171133995,469,44.23462677,469,37.80757141,469,44.76002502,469,18.79591942,469,25.24137878,469,23.37402344,
468,8.187691689,468,44.31494522,468,37.88779068,468,44.80421066,468,18.84817696,468,25.47483444,468,23.45030403,
467,8.198685646,467,44.38566208,467,37.95418167,467,44.85241699,467,18.84063339,467,25.67053986,467,23.52648544,
466,8.199724197,466,44.46792221,466,38.03492737,466,44.88193893,466,18.85565567,466,25.88807297,466,23.58550453,
465,8.210339546,465,44.58349991,465,38.12627029,465,44.95324707,465,18.86023903,465,26.11764717,465,23.6524601,
464,8.206463814,464,44.62275696,464,38.12444687,464,44.92879486,464,18.85412407,464,26.32285309,464,23.69083405,
463,8.215449333,463,44.72396851,463,38.21792984,463,45.0240593,463,18.85828972,463,26.52740097,463,23.74575043,
462,8.227915764,462,44.83720779,462,38.308918,462,45.0823555,462,18.87144279,462,26.75493622,462,23.81547165,
461,8.228246689,461,44.89952469,461,38.35162354,461,45.10156631,461,18.87782478,461,26.98969841,461,23.86844063,
460,8.220700264,460,44.98330307,460,38.44811249,460,45.16993332,460,18.87851143,460,27.22981834,460,23.91767502,
459,8.239567757,459,45.06459427,459,38.5343132,459,45.2181015,459,18.8829422,459,27.45049667,459,23.99707222,
458,8.245326996,458,45.13808823,458,38.57957458,458,45.27068329,458,18.86993599,458,27.65566063,458,24.02781296,
457,8.257113457,457,45.19171906,457,38.62003326,457,45.30971146,457,18.88358307,457,27.87183571,457,24.09490585,
456,8.266671181,456,45.28717041,456,38.74684906,456,45.36163712,456,18.89207268,456,28.08390045,456,24.13680077,
455,8.275026321,455,45.39567947,455,38.80847549,455,45.39123154,455,18.89406586,455,28.36538887,455,24.19351578,
454,8.271053314,454,45.44419479,454,38.84307861,454,45.43897629,454,18.88134766,454,28.54979897,454,24.2383976,
453,8.285946846,453,45.57270813,453,38.97145462,453,45.46871948,453,18.89511871,453,28.7874527,453,24.28788185,
452,8.297445297,452,45.6513176,452,39.02275085,452,45.49503326,452,18.90888786,452,28.9935627,452,24.31880569,
451,8.307642937,451,45.71710968,451,39.11119843,451,45.58203506,451,18.9126606,451,29.25778961,451,24.37259674,
450,8.300626755,450,45.8253479,450,39.19182587,450,45.6272316,450,18.92525864,450,29.50149727,450,24.44010353,
449,8.316637993,449,45.94804764,449,39.27029037,449,45.65209579,449,18.93453598,449,29.72238922,449,24.50605392,
448,8.333911896,448,46.0021553,448,39.35603333,448,45.70772552,448,18.92321777,448,29.92939949,448,24.52080154,
447,8.33911705,447,46.11087799,447,39.44145966,447,45.764431,447,18.92778778,447,30.18639374,447,24.57415962,
446,8.363121033,446,46.23502731,446,39.52672958,446,45.79494476,446,18.91550255,446,30.4121666,446,24.61001778,
445,8.364928246,445,46.30947876,445,39.60988998,445,45.86914825,445,18.92514038,445,30.69875526,445,24.65532494,
444,8.358486176,444,46.44991684,444,39.71663284,444,45.92073441,444,18.93375778,444,30.91508102,444,24.72164536,
443,8.383451462,443,46.55089569,443,39.80311584,443,45.97767639,443,18.9457283,443,31.19977951,443,24.76430893,
442,8.373687744,442,46.62660217,442,39.86185074,442,45.9886322,442,18.94112968,442,31.39636803,442,24.79114532,
441,8.398247719,441,46.76578522,441,39.98032379,441,46.07112122,441,18.93738747,441,31.6552906,441,24.84809494,
440,8.415587425,440,46.87116241,440,40.08108521,440,46.10192871,440,18.94169235,440,31.92410469,440,24.85968208,
439,8.432292938,439,46.97986603,439,40.20314026,439,46.16731262,439,18.97339058,439,32.18373489,439,24.92469978,
438,8.441602707,438,47.08940506,438,40.28944397,438,46.21768188,438,18.94759178,438,32.38470078,438,24.95959091,
437,8.466961861,437,47.20856094,437,40.39417648,437,46.28349686,437,18.97335815,437,32.68687057,437,24.99058914,
436,8.46039772,436,47.3556366,436,40.47677612,436,46.3259201,436,18.93916512,436,32.93148041,436,25.022295,
435,8.482040405,435,47.47264862,435,40.6239357,435,46.33989334,435,18.92495918,435,33.18886948,435,25.06575203,
434,8.489593506,434,47.60467911,434,40.67259979,434,46.43070602,434,18.942379,434,33.4284668,434,25.06529427,
433,8.513504028,433,47.70440292,433,40.79976273,433,46.50574875,433,18.93470955,433,33.70322418,433,25.11815453,
432,8.524098396,432,47.85355759,432,40.91201019,432,46.5406456,432,18.93891335,432,33.9535141,432,25.14915085,
431,8.521746635,431,47.92964172,431,41.04416656,431,46.56421661,431,18.93587112,431,34.19054031,431,25.18008423,
430,8.55561161,430,48.06684113,430,41.13437653,430,46.65578461,430,18.93979836,430,34.47278595,430,25.18436241,
429,8.577330589,429,48.26296616,429,41.33259583,429,46.72337341,429,18.93637657,429,34.79039764,429,25.26636124,
428,8.580368042,428,48.34414673,428,41.39092636,428,46.78064728,428,18.9149971,428,35.02884674,428,25.25880623,
427,8.600188255,427,48.47510529,427,41.5097084,427,46.80364609,427,18.903862,427,35.2824707,427,25.28387833,
426,8.62564373,426,48.65052795,426,41.66652679,426,46.88321304,426,18.92079926,426,35.57965088,426,25.31929398,
425,8.627140045,425,48.80398941,425,41.77003479,425,46.94325638,425,18.9161377,425,35.85704803,425,25.32745361,
424,8.674682617,424,48.9696312,424,41.89820099,424,47.04766083,424,18.9038105,424,36.13633347,424,25.37604904,
423,8.676753998,423,49.11584854,423,42.06020355,423,47.08672714,423,18.92261887,423,36.40475464,423,25.38178825,
422,8.697248459,422,49.19093323,422,42.21934509,422,47.12359619,422,18.87891579,422,36.69472504,422,25.41939354,
421,8.716468811,421,49.39600372,421,42.34321213,421,47.18876266,421,18.88976669,421,36.96304703,421,25.4419632,
420,8.737253189,420,49.54761124,420,42.48164749,420,47.29125977,420,18.86291885,420,37.24939346,420,25.4366703,
419,8.76063633,419,49.75551605,419,42.6284256,419,47.35976028,419,18.85141182,419,37.56560516,419,25.49911118,
418,8.768856049,418,49.87110901,418,42.74977875,418,47.36138535,418,18.83336449,418,37.79166794,418,25.492939,
417,8.799131393,417,50.04661179,417,42.87848663,417,47.41719818,417,18.8276062,417,38.13650894,417,25.47646713,
416,8.837581635,416,50.22992325,416,43.09753036,416,47.52500153,416,18.82732773,416,38.45280457,416,25.51957893,
415,8.861404419,415,50.37792206,415,43.29391098,415,47.58597183,415,18.79252243,415,38.76585007,415,25.50829887,
414,8.871008873,414,50.66710663,414,43.44342804,414,47.69255066,414,18.80802155,414,39.08095169,414,25.55323601,
413,8.911898613,413,50.84392548,413,43.61522675,413,47.75073242,413,18.79511452,413,39.36724091,413,25.55640411,
412,8.912313461,412,51.01374817,412,43.77523804,412,47.7958374,412,18.7657547,412,39.6809082,412,25.57188034,
411,8.961688042,411,51.2089119,411,44.02396774,411,47.90754318,411,18.75303459,411,40.00175095,411,25.57740593,
410,8.971821785,410,51.41169357,410,44.14666748,410,47.9900589,410,18.73460197,410,40.32252884,410,25.5764637,
409,9.012308121,409,51.60709,409,44.35001373,409,48.01948547,409,18.71537209,409,40.62049103,409,25.57586098,
408,9.033055305,408,51.8085289,408,44.54193115,408,48.12554169,408,18.69798851,408,40.95647812,408,25.5386982,
407,9.059914589,407,52.02475739,407,44.71324539,407,48.18686295,407,18.6736393,407,41.29333496,407,25.55167007,
406,9.080202103,406,52.27721786,406,44.93915176,406,48.20788956,406,18.67383194,406,41.6173439,406,25.56188965,
405,9.110110283,405,52.47752762,405,45.13990402,405,48.28306198,405,18.5929985,405,41.90294266,405,25.51310921,
404,9.148480415,404,52.76853943,404,45.40651321,404,48.42506027,404,18.61963654,404,42.305233,404,25.49431229,
403,9.181545258,403,53.00553894,403,45.58285522,403,48.54880142,403,18.59403038,403,42.69874573,403,25.52520561,
402,9.208287239,402,53.1926651,402,45.80817032,402,48.52213287,402,18.54301453,402,42.99726486,402,25.4833107,
401,9.248514175,401,53.48265839,401,46.0745163,401,48.5641861,401,18.50933266,401,43.32554245,401,25.4904747,
400,9.262221336,400,53.69049454,400,46.21710968,400,48.67882156,400,18.51831245,400,43.6470108,400,25.46723557,
399,9.298404694,399,53.97925949,399,46.60565567,399,48.70365906,399,18.45645523,399,44.05675507,399,25.42186737,
398,9.330769539,398,54.23095703,398,46.82424927,398,48.87453842,398,18.43523026,398,44.48335266,398,25.37482643,
397,9.368274689,397,54.57667542,397,47.03111267,397,48.90070724,397,18.41309929,397,44.80588913,397,25.35358429,
396,9.416196823,396,54.83105087,396,47.37084198,396,49.07470703,396,18.37598228,396,45.20375824,396,25.34919167,
395,9.452349663,395,55.20970917,395,47.6440506,395,49.09145355,395,18.350214,395,45.69499207,395,25.2944622,
394,9.476133347,394,55.49033737,394,47.8917923,394,49.28811646,394,18.29333878,394,46.01094055,394,25.245821,
393,9.539838791,393,55.79188538,393,48.24214172,393,49.37662506,393,18.26003456,393,46.4229393,393,25.21323204,
392,9.584576607,392,56.163414,392,48.50797653,392,49.43590164,392,18.19494247,392,46.84995651,392,25.11695099,
391,9.638885498,391,56.49567795,391,48.86665344,391,49.48194504,391,18.13661957,391,47.23203659,391,25.07529259,
390,9.6583004,390,56.87181854,390,49.19100571,390,49.59712219,390,18.03446198,390,47.62382126,390,25.01940346,
389,9.720968246,389,57.23562241,389,49.5862999,389,49.62937164,389,17.91375732,389,48.01213455,389,24.96055412,
388,9.77077961,388,57.5834465,388,49.93795013,388,49.75299072,388,17.75111198,388,48.42074203,388,24.91389084,
387,9.82179451,387,58.05865097,387,50.32557678,387,49.8207016,387,17.56540108,387,48.93950653,387,24.80569077,
386,9.875200272,386,58.41671753,386,50.73426819,386,49.92490005,386,17.27293968,386,49.35984039,386,24.74734879,
385,9.914338112,385,58.86591721,385,51.04658508,385,50.01657486,385,16.91663933,385,49.70190811,385,24.63304138,
384,10.00829792,384,59.34444809,384,51.55541229,384,50.15574646,384,16.49802971,384,50.19524002,384,24.46591187,
383,10.04246044,383,59.74966812,383,51.98246384,383,50.29098892,383,15.94332504,383,50.60040283,383,24.3820343,
382,10.11606503,382,60.19916534,382,52.39483643,382,50.29301071,382,15.43596649,382,50.95844269,382,24.2345047,
381,10.1563139,381,60.6979599,381,52.81412506,381,50.47381592,381,14.97217369,381,51.42269897,381,24.07145691,
380,10.26795292,380,61.18313217,380,53.35163498,380,50.52155685,380,14.55413055,380,51.74197388,380,23.92216682,
379,10.33017254,379,61.63793182,379,53.7972641,379,50.55345154,379,14.23283672,379,52.17926025,379,23.71221733,
378,10.38777924,378,62.3510437,378,54.40444183,378,50.7804451,378,14.03058147,378,52.58390427,378,23.51103783,
377,10.45738411,377,62.83718872,377,54.84919739,377,50.82406235,377,13.90153122,377,52.93061066,377,23.31405449,
376,10.53620052,376,63.40359497,376,55.42095184,376,51.02712631,376,13.85597038,376,53.26156616,376,23.1013546,
375,10.59455776,375,63.900177,375,55.90429306,375,51.12113953,375,13.87472725,375,53.65477371,375,22.8469696,
374,10.67838383,374,64.47159576,374,56.45228577,374,51.22555923,374,13.94156361,374,53.9417038,374,22.5871048,
373,10.7272234,373,64.90264893,373,56.91020966,373,51.27945709,373,13.99305916,373,54.22190475,373,22.26745605,
372,10.75820065,372,65.27584076,372,57.1897583,372,51.39981461,372,14.09328175,372,54.44047546,372,22.02044868,
371,10.80124187,371,65.80542755,371,57.75865936,371,51.5912056,371,14.17812538,371,54.80932617,371,21.77719116,
370,10.83757114,370,66.04131317,370,57.93925476,370,51.69394684,370,14.2470789,370,55.04047775,370,21.46679115,
369,10.81977177,369,66.23126984,369,58.12807846,369,51.74080276,369,14.28459167,369,55.07528687,369,21.13408852,
368,10.86086082,368,66.44738007,368,58.43630981,368,51.89424896,368,14.38875389,368,55.37380981,368,20.84355736,
367,10.87442875,367,66.58905792,367,58.51807404,367,52.02476883,367,14.42416286,367,55.5006752,367,20.50105095,
366,10.8358984,366,66.71611786,366,58.50511932,366,52.07844925,366,14.42995262,366,55.65690994,366,20.14352417,
365,10.79773045,365,66.78887177,365,58.57364655,365,52.25565338,365,14.47206402,365,55.78532791,365,19.79869843,
364,10.75197506,364,66.61902618,364,58.47337341,364,52.31106186,364,14.48375416,364,55.8297081,364,19.50672531,
363,10.68277836,363,66.59474182,363,58.26209259,363,52.42870331,363,14.48221207,363,55.87335205,363,19.16963768,
362,10.64861107,362,66.33999634,362,58.0236969,362,52.51338577,362,14.4656601,362,55.85476685,362,18.76507759,
361,10.60016537,361,66.27202606,361,57.85491943,361,52.74053192,361,14.49200821,361,55.92358017,361,18.46663284,
360,10.48739529,360,65.93891144,360,57.71663666,360,52.70703506,360,14.51890945,360,55.96402359,360,18.05892563,
359,10.48662853,359,65.6687851,359,57.41682053,359,52.92215347,359,14.46031952,359,55.97240448,359,17.74088097,
358,10.40270329,358,65.41337585,358,57.05574036,358,52.94640732,358,14.43624783,358,55.85222244,358,17.39321899,
357,10.37482071,357,65.12504578,357,56.86756516,357,53.0574913,357,14.4740057,357,55.90074539,357,17.05492973,
356,10.31078815,356,65.02242279,356,56.55599976,356,53.18203735,356,14.45021915,356,55.85643768,356,16.71924973,
355,10.26514912,355,64.73625183,355,56.36336899,355,53.23742676,355,14.43756199,355,55.85717392,355,16.44581795,
354,10.19389439,354,64.43327332,354,56.06731033,354,53.33341217,354,14.39092636,354,55.7591095,354,16.04092979,
353,10.21345615,353,64.30316162,353,55.91583252,353,53.4937973,353,14.40658283,353,55.72063828,353,15.79609776,
352,10.14674377,352,64.1415329,352,55.75282669,352,53.66917801,352,14.36849976,352,55.62414551,352,15.47061062,
351,10.14237785,351,63.96500015,351,55.48587036,351,53.66060257,351,14.34972572,351,55.56343842,351,15.12444305,
350,10.14619732,350,63.90515518,350,55.45351028,350,53.76669693,350,14.38156033,350,55.58042526,350,14.82989788,
349,10.10833168,349,63.80905533,349,55.28904343,349,53.94934845,349,14.31067467,349,55.44539642,349,14.57302284,
348,10.12052822,348,63.84851456,348,55.30356216,348,54.02439117,348,14.38619614,348,55.42705536,348,14.25207901,
347,10.12217712,347,63.71533203,347,55.24242401,347,54.15252304,347,14.35424805,347,55.26132584,347,13.93668365,
346,10.10502243,346,63.64174652,346,55.16738129,346,54.31418991,346,14.3378334,346,55.25408554,346,13.77040005,
345,10.06451893,345,63.62731552,345,55.04676819,345,54.27376556,345,14.37988567,345,55.0112381,345,13.44525623,
344,10.06511116,344,63.70265961,344,55.13171387,344,54.44749451,344,14.33157349,344,55.04777908,344,13.25126266,
343,10.10015869,343,63.67736435,343,55.0923996,343,54.55733109,343,14.28365231,343,54.92104721,343,13.03251266,
342,10.09121418,342,63.68359375,342,55.0962677,342,54.69573593,342,14.33249855,342,54.87299728,342,12.79354858,
341,10.12059402,341,63.62001419,341,55.06228638,341,54.7134819,341,14.35460186,341,54.69618607,341,12.52400303,
340,10.13292885,340,63.89923096,340,55.14172363,340,54.86704254,340,14.37001991,340,54.61285019,340,12.31607914,
339,10.09273052,339,63.86278152,339,55.15155029,339,55.02421951,339,14.38436794,339,54.44435501,339,12.07042885,
338,10.17549324,338,63.88260651,338,55.19878769,338,55.12358475,338,14.44272137,338,54.43463135,338,11.92189503,
337,10.1432848,337,63.89672852,337,55.21400452,337,55.13875961,337,14.46097469,337,54.26426697,337,11.64430046,
336,10.17665291,336,64.04390717,336,55.38206863,336,55.31970215,336,14.39037514,336,54.15499115,336,11.45830727,
335,10.16524029,335,63.96347809,335,55.32384491,335,55.32809448,335,14.46229649,335,53.97928238,335,11.25824928,
334,10.23733044,334,64.3301239,334,55.56455231,334,55.64029312,334,14.45144081,334,53.90651321,334,11.08518982,
333,10.21765423,333,64.07214355,333,55.44655228,333,55.62310791,333,14.48227024,333,53.73575211,333,10.88186741,
332,10.27284336,332,64.40133667,332,55.54376984,332,55.6556778,332,14.53235912,332,53.50138092,332,10.73582268,
331,10.25227737,331,64.3471756,331,55.70785904,331,55.81106567,331,14.51826286,331,53.31218338,331,10.56101799,
330,10.24185658,330,64.57736206,330,55.77651215,330,55.94577026,330,14.51107693,330,53.14183807,330,10.30294037,
329,10.31274128,329,64.74666595,329,55.98840714,329,56.0548172,329,14.58013248,329,52.99521637,329,10.12864971,
